서울특별시 강남구 역삼동,835-67,835.0,67.0,금호어울림,133.77,202102.0,26.0,196000.0,7.0,2003.0,도곡로7길 22,
서울특별시 강남구 청담동,28-13,28.0,13.0,골든아트빌,153.33,202104.0,30.0,167000.0,4.0,2000.0,삼성로135길 28,
서울특별시 강남구 청담동,36.0,36.0,0.0,영풍마드레빌,122.2,202103.0,30.0,188000.0,2.0,2003.0,학동로63길 13,
서울특별시 강동구 고덕동,499.0,499.0,0.0,고덕 아이파크,177.99,202101.0,4.0,197000.0,2.0,2011.0,동남로79길 26,
서울특별시 강동구 고덕동,499.0,499.0,0.0,고덕 아이파크,177.99,202101.0,19.0,200000.0,18.0,2011.0,동남로79길 26,
서울특별시 강동구 고덕동,499.0,499.0,0.0,고덕 아이파크,177.99,202101.0,23.0,191000.0,4.0,2011.0,동남로79길 26,
서울특별시 강동구 길동,474.0,474.0,0.0,강동LG자이,126.43,202102.0,6.0,145000.0,13.0,2003.0,천호대로 1239,
서울특별시 강동구 길동,474.0,474.0,0.0,강동LG자이,126.43,202102.0,6.0,145000.0,13.0,2003.0,천호대로 1239,
서울특별시 강동구 길동,474.0,474.0,0.0,강동LG자이,147.17,202105.0,22.0,159000.0,11.0,2003.0,천호대로 1239,
서울특별시 강동구 길동,53.0,53.0,0.0,삼익파크맨션,130.84,202103.0,26.0,129000.0,3.0,1982.0,명일로 293,
서울특별시 강동구 둔촌동,46-41,46.0,41.0,미랜드퀸아파트101동,141.41,202101.0,26.0,110000.0,7.0,2009.0,명일로10가길 24,
서울특별시 강동구 명일동,42.0,42.0,0.0,명일우성,133.65,202101.0,13.0,161000.0,1.0,1986.0,고덕로62길 76,
서울특별시 강동구 명일동,42.0,42.0,0.0,명일우성,133.65,202101.0,13.0,161000.0,1.0,1986.0,고덕로62길 76,
서울특별시 강동구 명일동,42.0,42.0,0.0,명일우성,133.65,202101.0,14.0,170000.0,4.0,1986.0,고덕로62길 76,
서울특별시 강동구 명일동,42.0,42.0,0.0,명일우성,133.65,202105.0,21.0,173800.0,11.0,1986.0,고덕로62길 76,
서울특별시 강동구 명일동,42.0,42.0,0.0,명일우성,133.65,202107.0,2.0,178500.0,7.0,1986.0,고덕로62길 76,
서울특별시 강동구 명일동,38.0,38.0,0.0,삼익그린11차,128.235,202101.0,9.0,149500.0,11.0,1986.0,명일로 376,
서울특별시 강동구 명일동,41.0,41.0,0.0,삼환고덕,121.987,202103.0,13.0,159000.0,15.0,1987.0,고덕로62길 126,
서울특별시 강동구 명일동,44.0,44.0,0.0,신동아,127.33,202103.0,13.0,177000.0,12.0,1986.0,고덕로 240,
서울특별시 강동구 명일동,44.0,44.0,0.0,신동아,127.33,202105.0,31.0,182000.0,5.0,1986.0,고덕로 240,
서울특별시 강동구 명일동,44.0,44.0,0.0,신동아,127.33,202106.0,29.0,179700.0,12.0,1986.0,고덕로 240,
서울특별시 강동구 명일동,56.0,56.0,0.0,현대(고덕),131.83,202101.0,25.0,161000.0,3.0,1986.0,동남로71길 41,
서울특별시 강동구 명일동,56.0,56.0,0.0,현대(고덕),131.83,202102.0,1.0,174000.0,11.0,1986.0,동남로71길 41,
서울특별시 강동구 성내동,244-12,244.0,12.0,LIGA,125.35,202103.0,24.0,85000.0,6.0,2008.0,천호대로 1120,
서울특별시 강동구 성내동,244-12,244.0,12.0,LIGA,125.35,202106.0,1.0,83500.0,7.0,2008.0,천호대로 1120,
서울특별시 강동구 성내동,460.0,460.0,0.0,몽촌토성,131.77,202106.0,5.0,101000.0,5.0,1993.0,성내로6다길 42,
